Title,# Views,# Rates,Average Score,Douban Link
战争猛犬 ,1,1,6.0,https://movie.douban.com/subject/1301762/
Heaven Help Us,1,1,6.0,https://movie.douban.com/subject/3066303/
庭院深深 ,1,1,6.0,https://movie.douban.com/subject/3221755/
限制级恋足 ,1,1,6.0,https://movie.douban.com/subject/2353749/
上海大龙 ,2,2,7.0,https://movie.douban.com/subject/4728556/
德国战车美国巡游记 ,1,1,6.0,https://movie.douban.com/subject/26640490/
浪漫的雪景：美瑛·富良野 ,1,1,6.0,https://movie.douban.com/subject/2286766/
绅士男孩 ,1,1,6.0,https://movie.douban.com/subject/3312837/
琴韵补情天 ,1,1,6.0,https://movie.douban.com/subject/1293464/
猛鬼嬉春 ,2,1,6.0,https://movie.douban.com/subject/2037243/
色欲世代 ,1,1,6.0,https://movie.douban.com/subject/3217524/
人妻 ,1,1,6.0,https://movie.douban.com/subject/1773568/
Porcupine Tree: Anesthetize,1,1,6.0,https://movie.douban.com/subject/26719485/
目光：走近夏洛特·兰普林 ,1,1,6.0,https://movie.douban.com/subject/6224931/
中岛美雪LIVE 歌旅剧场版 ,1,1,6.0,https://movie.douban.com/subject/10566667/
Quincy Jone 75岁庆生群星演唱会 ,1,1,6.0,https://movie.douban.com/subject/4907973/
Take That Come to Town,1,1,6.0,https://movie.douban.com/subject/5178179/
富兰克林 ,5,4,6.5,https://movie.douban.com/subject/1954775/
神秘的电波 ,1,1,6.0,https://movie.douban.com/subject/3092322/
出嫁女,1,1,6.0,https://movie.douban.com/subject/2029785/
青少年电影入门 ,8,7,6.571428571428571,https://movie.douban.com/subject/1920051/
巴拿马裁缝 ,3,3,6.0,https://movie.douban.com/subject/1301559/
小子万岁 ,2,2,7.0,https://movie.douban.com/subject/1301456/
振荡器 ,6,6,7.0,https://movie.douban.com/subject/1310173/
重婚者 ,1,1,6.0,https://movie.douban.com/subject/1902329/
Capriccio,2,1,6.0,https://movie.douban.com/subject/4923711/
我爱比基尼 ,1,1,6.0,https://movie.douban.com/subject/1304847/
班宝拉 ,1,1,6.0,https://movie.douban.com/subject/5105876/
捅马蜂窝的女孩 ,4,4,5.5,https://movie.douban.com/subject/3750748/
无关于容颜：超模的过去与现在 ,2,2,7.0,https://movie.douban.com/subject/7055374/
睡眠之中 ,1,1,6.0,https://movie.douban.com/subject/3212290/
为何总是无法释怀 ,1,1,6.0,https://movie.douban.com/subject/3448993/
Modern Talking: The Final Album - Ultimate DVD,1,1,6.0,https://movie.douban.com/subject/5231919/
The World We Live in and Live in Hamburg,1,1,6.0,https://movie.douban.com/subject/5135839/
性感的双腿 ,1,1,6.0,https://movie.douban.com/subject/2253543/
暗黑街之黑街末日 ,1,1,6.0,https://movie.douban.com/subject/5059248/
苏格兰迷雾 ,1,1,6.0,https://movie.douban.com/subject/4230995/
美国式禁忌1：残酷的开始 ,1,1,6.0,https://movie.douban.com/subject/5050546/
男人们多粗野 ,1,1,6.0,https://movie.douban.com/subject/2979527/
叫我女士 ,1,1,6.0,https://movie.douban.com/subject/4116249/
辣身舞2：情迷哈瓦那 ,3,2,7.0,https://movie.douban.com/subject/1309161/
电锯狂魔 ,2,2,7.0,https://movie.douban.com/subject/1947302/
魔鬼记号 ,1,1,6.0,https://movie.douban.com/subject/1294171/
喜力绑架案 ,1,1,6.0,https://movie.douban.com/subject/6725551/
血腥死亡营 ,4,4,6.5,https://movie.douban.com/subject/1506775/
浴血蛟龙 ,1,1,6.0,https://movie.douban.com/subject/1295630/
全家福 ,1,1,6.0,https://movie.douban.com/subject/5313079/
美国梦魇 ,1,1,6.0,https://movie.douban.com/subject/1947286/
夜之死 ,1,1,6.0,https://movie.douban.com/subject/1299233/
Josh Groban in Concert,1,1,6.0,https://movie.douban.com/subject/3004300/
体育人生故事之德罗巴 ,1,1,6.0,https://movie.douban.com/subject/25804528/
不同 ,1,1,6.0,https://movie.douban.com/subject/3554729/
慢慢来 ,1,1,6.0,https://movie.douban.com/subject/5942148/
狼人之夜 ,3,2,6.0,https://movie.douban.com/subject/3161350/
杀妻总动员 ,11,10,7.2,https://movie.douban.com/subject/1308841/
索朗芝怎么了？ ,2,1,6.0,https://movie.douban.com/subject/2345021/
遥控 ,1,1,6.0,https://movie.douban.com/subject/2362667/
拯救格雷斯 ,1,1,6.0,https://movie.douban.com/subject/1300947/
向左走．向右走,12,10,6.0,https://movie.douban.com/subject/1308587/
Nine Inch Nails Live: And All That Could Have Been  nails,1,1,6.0,https://movie.douban.com/subject/2074815/
死人的鞋子 ,5,4,7.5,https://movie.douban.com/subject/1421104/
春色满瀛台 ,1,1,6.0,https://movie.douban.com/subject/1293969/
代码46 ,1,1,6.0,https://movie.douban.com/subject/1307763/
奇遇 ,2,1,6.0,https://movie.douban.com/subject/4032746/
食人女 ,1,1,6.0,https://movie.douban.com/subject/2133616/
月孩 ,3,3,6.0,https://movie.douban.com/subject/3694743/
不速之鼓手 ,2,2,8.0,https://movie.douban.com/subject/1474738/
第三波 ,1,1,6.0,https://movie.douban.com/subject/2068344/
迷途 ,1,1,6.0,https://movie.douban.com/subject/3155336/
书中自有浓情意 ,2,2,6.0,https://movie.douban.com/subject/3116985/
灰调伦敦 ,3,2,6.0,https://movie.douban.com/subject/6520886/
监视 ,4,4,7.5,https://movie.douban.com/subject/1892526/
电锯女仆 ,5,5,7.2,https://movie.douban.com/subject/3732505/
空姐的诱惑 ,1,1,6.0,https://movie.douban.com/subject/3395922/
可怜的富家小姑娘 ,1,1,6.0,https://movie.douban.com/subject/2973848/
猴女 ,1,1,6.0,https://movie.douban.com/subject/5974273/
盛装登场 ,1,1,6.0,https://movie.douban.com/subject/10553118/
水 ,1,1,6.0,https://movie.douban.com/subject/1580584/
古厝夜雨,1,1,6.0,https://movie.douban.com/subject/10441186/
残灯幽灵三更天,3,3,7.333333333333333,https://movie.douban.com/subject/5948642/
女巫猎人 ,2,1,6.0,https://movie.douban.com/subject/1298664/
熊友乔纳森 ,1,1,6.0,https://movie.douban.com/subject/3658746/
鲁滨逊漂流记 ,2,2,6.0,https://movie.douban.com/subject/1300554/
为什么安德森的孩子不回家吃饭 ,1,1,6.0,https://movie.douban.com/subject/5228369/
187美国社会档案 ,1,1,6.0,https://movie.douban.com/subject/1302931/
足球工厂 ,1,1,6.0,https://movie.douban.com/subject/1441362/
光之旋律 ,1,1,6.0,https://movie.douban.com/subject/3624092/
精神分裂症 ,1,1,6.0,https://movie.douban.com/subject/3348560/
锅巴 ,2,2,8.0,https://movie.douban.com/subject/3562799/
破铜烂铁演唱会 ,1,1,6.0,https://movie.douban.com/subject/3889838/
犯罪 ,2,2,6.0,https://movie.douban.com/subject/2084372/
鹽漠 ,2,2,7.0,https://movie.douban.com/subject/5935628/
影舞者 ,1,1,6.0,https://movie.douban.com/subject/1770317/
恶魔的追杀 ,1,1,6.0,https://movie.douban.com/subject/4304060/
妈妈的天空 ,1,1,6.0,https://movie.douban.com/subject/1451866/
科尼 2012 ,4,4,6.0,https://movie.douban.com/subject/10543699/
疯猫的忏悔 ,1,1,6.0,https://movie.douban.com/subject/2133839/
隔窗未了缘 ,5,3,6.666666666666667,https://movie.douban.com/subject/1292451/
黑暗中的音符 ,2,1,6.0,https://movie.douban.com/subject/2136831/
神圣的女人 ,2,2,6.0,https://movie.douban.com/subject/1867804/
Depeche Mode: Devotional,1,1,6.0,https://movie.douban.com/subject/1759691/
心碎的梦想 ,3,2,8.0,https://movie.douban.com/subject/1428875/
毛骨悚然的帕格尼尼 ,1,1,6.0,https://movie.douban.com/subject/4047818/
洋妓,1,1,6.0,https://movie.douban.com/subject/1307479/
一个近似平和的世界 ,2,1,6.0,https://movie.douban.com/subject/1464374/
Peter Gabriel: Play,1,1,6.0,https://movie.douban.com/subject/5223104/
城市岛屿 ,4,4,6.5,https://movie.douban.com/subject/3195060/
D.A.F.T.,1,1,6.0,https://movie.douban.com/subject/2064563/
布列塔尼风情节 ,2,2,6.0,https://movie.douban.com/subject/1949606/
火舞间3D：癫马夜总会 ,2,1,6.0,https://movie.douban.com/subject/20436383/
佐治米高伦敦演唱会 ,1,1,6.0,https://movie.douban.com/subject/4186795/
女经Grace,3,3,6.666666666666667,https://movie.douban.com/subject/24844977/
爸爸别生气 ,1,1,6.0,https://movie.douban.com/subject/4723113/
来自地狱的弗兰肯斯坦 ,1,1,6.0,https://movie.douban.com/subject/3120798/
Sade Lovers Live,1,1,6.0,https://movie.douban.com/subject/2043431/
Anywhere But Home,1,1,6.0,https://movie.douban.com/subject/2337078/
梅西 ,2,2,5.0,https://movie.douban.com/subject/25914703/
Beyoncé: I Am... Yours,1,1,6.0,https://movie.douban.com/subject/4212382/
7 Television Commercials (2001),2,2,7.0,https://movie.douban.com/subject/1418158/
"Party at the Palace: The Queen's Concerts, Buckingham Palace (2002) (TV)",1,1,6.0,https://movie.douban.com/subject/1875713/
单曲人生 ,2,2,6.0,https://movie.douban.com/subject/25972488/
弗兰克·詹姆斯归来 ,3,3,6.666666666666667,https://movie.douban.com/subject/2000496/
盖棺了结 ,5,4,7.5,https://movie.douban.com/subject/1302500/
Janet Jackson: Design of a Decade 1986,1,1,6.0,https://movie.douban.com/subject/5097849/
食尸人 ,3,3,8.0,https://movie.douban.com/subject/1303942/
坏东西 ,3,2,7.0,https://movie.douban.com/subject/1293660/
擦一擦你那满腹经纶的道貌岸然Demo,4,2,7.0,https://movie.douban.com/subject/26416713/
医家兄弟 ,1,1,6.0,https://movie.douban.com/subject/2044501/
黑手党的十诫 ,1,1,6.0,https://movie.douban.com/subject/5337537/
罪恶天使 ,2,2,6.0,https://movie.douban.com/subject/4221477/
Crossroads Guitar Festival 2007,1,1,6.0,https://movie.douban.com/subject/2373833/
迷墙 ,1,1,6.0,https://movie.douban.com/subject/1862337/
Eminem: All Access Europe,1,1,6.0,https://movie.douban.com/subject/2302410/
幽灵赛车手 ,1,1,6.0,https://movie.douban.com/subject/2270200/
太阳之子 ,1,1,6.0,https://movie.douban.com/subject/3081496/
西班牙情事 ,4,3,6.0,https://movie.douban.com/subject/25788052/
疯子 ,5,4,6.5,https://movie.douban.com/subject/1293634/
深海狂鲨 ,6,6,6.666666666666667,https://movie.douban.com/subject/1292680/
Gorillaz - Demon Days Live in Manchester,1,1,6.0,https://movie.douban.com/subject/2162887/
脱衣舞娘 ,1,1,6.0,https://movie.douban.com/subject/1308902/
将军的子弹 ,1,1,6.0,https://movie.douban.com/subject/1927905/
旅游频道：21个最性感的海滩 ,1,1,6.0,https://movie.douban.com/subject/4293763/
圣迭戈之路 ,1,1,6.0,https://movie.douban.com/subject/2372063/
封印杀人映画 ,2,1,6.0,https://movie.douban.com/subject/1946581/
追捕 ,1,1,6.0,https://movie.douban.com/subject/1937715/
伊甸园的东部 ,1,1,6.0,https://movie.douban.com/subject/5050615/
摩托魔女 ,1,1,6.0,https://movie.douban.com/subject/1806063/
皇马电影 ,1,1,6.0,https://movie.douban.com/subject/1461017/
孟加拉慈善演唱会 ,1,1,6.0,https://movie.douban.com/subject/1479005/
半支烟 ,7,6,6.333333333333333,https://movie.douban.com/subject/1304469/
时代标志演唱会鹿特丹现场 ,1,1,6.0,https://movie.douban.com/subject/5047278/
搬家 ,6,4,8.0,https://movie.douban.com/subject/1401240/
星形 ,1,1,6.0,https://movie.douban.com/subject/4309775/
痞子大逃亡 ,1,1,6.0,https://movie.douban.com/subject/1295984/
好莱坞骑士 ,1,1,6.0,https://movie.douban.com/subject/1293787/
The Rolling Stones: Charlie Is My Darling - Ireland 1965,1,1,6.0,https://movie.douban.com/subject/19972172/
少年希特勒 ,1,1,6.0,https://movie.douban.com/subject/3059706/
反斗神偷 ,2,2,8.0,https://movie.douban.com/subject/1300506/
一日狂徒 ,1,1,6.0,https://movie.douban.com/subject/2006484/
最佳污点 ,1,1,6.0,https://movie.douban.com/subject/1766559/
空中塞车 ,1,1,6.0,https://movie.douban.com/subject/1299895/
黑道风云 ,1,1,6.0,https://movie.douban.com/subject/3215097/
涅槃乐队现场！今夜！全满！！演唱会 ,1,1,6.0,https://movie.douban.com/subject/1794958/
乔安娜 ,1,1,6.0,https://movie.douban.com/subject/3155267/
铁男1：金属兽 ,15,13,7.538461538461538,https://movie.douban.com/subject/1307800/
神脑聪仔,1,1,6.0,https://movie.douban.com/subject/4195575/
麦克·帕林新欧洲游记 ,1,1,6.0,https://movie.douban.com/subject/3054427/
欧陆苍穹下 ,1,1,6.0,https://movie.douban.com/subject/4913210/
世纪天后的喝彩 ,1,1,6.0,https://movie.douban.com/subject/2142040/
1991：朋克突围之年 ,2,2,6.0,https://movie.douban.com/subject/1758482/
惊爆-野兰花 ,1,1,6.0,https://movie.douban.com/subject/1307387/
豺狼计划 ,9,9,6.888888888888889,https://movie.douban.com/subject/1422950/
嵌入肉体的城市 ,2,2,6.0,https://movie.douban.com/subject/1890584/
The Rolling Stones Rock and Roll Circus,1,1,6.0,https://movie.douban.com/subject/1777888/
所有美好的东西 ,4,4,5.5,https://movie.douban.com/subject/2974280/
谎言 ,7,6,7.0,https://movie.douban.com/subject/1307825/
找工作 ,1,1,6.0,https://movie.douban.com/subject/21339707/
再见中国 ,9,7,7.714285714285714,https://movie.douban.com/subject/1306770/
恶梦初醒 ,2,2,7.0,https://movie.douban.com/subject/1306342/
猛鬼电王 ,4,3,7.333333333333333,https://movie.douban.com/subject/1292770/
割草者 ,3,3,7.333333333333333,https://movie.douban.com/subject/1301288/
马特拉斯城 ,1,1,6.0,https://movie.douban.com/subject/3692770/
弗朗西斯科的地中海之旅 ,1,1,6.0,https://movie.douban.com/subject/3637899/
莫里西25周年纪念演唱会实录 ,1,1,6.0,https://movie.douban.com/subject/25757176/
桥 ,8,7,6.857142857142857,https://movie.douban.com/subject/2994843/
明智的白杨鱼 ,2,2,6.0,https://movie.douban.com/subject/10527249/
堅々嶽夫婦庭訓,2,2,7.0,https://movie.douban.com/subject/2240681/
感官之旅 ,1,1,6.0,https://movie.douban.com/subject/5320616/
处女报告 ,2,2,8.0,https://movie.douban.com/subject/1920753/
韦斯娜 ,2,2,7.0,https://movie.douban.com/subject/3878696/
森之精灵玛芙卡 ,2,1,6.0,https://movie.douban.com/subject/3807318/
六个情人的游戏 ,2,2,6.0,https://movie.douban.com/subject/2983140/
天地无伦 ,7,6,7.666666666666667,https://movie.douban.com/subject/1306632/
慈禧秘密生活,6,4,6.5,https://movie.douban.com/subject/1298052/
死亡之舞 ,1,1,6.0,https://movie.douban.com/subject/3092913/
扎溪卡的微笑,1,1,6.0,https://movie.douban.com/subject/25732109/
World's Funniest & Cleverest Commercials,1,1,6.0,https://movie.douban.com/subject/1796787/
白玫瑰,3,2,5.0,https://movie.douban.com/subject/1305815/
伟哥的故事 ,1,1,6.0,https://movie.douban.com/subject/3713675/
从清晨到午夜 ,3,2,7.0,https://movie.douban.com/subject/2979215/
成记茶楼,4,4,6.0,https://movie.douban.com/subject/1308131/
空中小姐,2,2,6.0,https://movie.douban.com/subject/1303183/
如何发起一场革命 ,1,1,6.0,https://movie.douban.com/subject/6937816/
夜色温柔 ,1,1,6.0,https://movie.douban.com/subject/3296308/
人间大浩劫 ,2,2,8.0,https://movie.douban.com/subject/1299291/
搭便车的人 ,2,2,6.0,https://movie.douban.com/subject/1772129/
雪人 ,6,4,7.0,https://movie.douban.com/subject/1433799/
德克萨斯动感大追击 ,1,1,6.0,https://movie.douban.com/subject/6879121/
终极英豪 ,1,1,6.0,https://movie.douban.com/subject/1308042/
复仇者 ,1,1,6.0,https://movie.douban.com/subject/1903537/
悍将奇兵 ,1,1,6.0,https://movie.douban.com/subject/1304828/
书店女孩 ,1,1,6.0,https://movie.douban.com/subject/4040288/
女人之源 ,1,1,6.0,https://movie.douban.com/subject/6109744/
艾曼妞3：爱的课程 ,1,1,6.0,https://movie.douban.com/subject/3716874/
神秘匹兹堡 ,4,4,5.5,https://movie.douban.com/subject/2294184/
同中有异 ,3,3,6.0,https://movie.douban.com/subject/3731280/
丘吉尔最黑暗的决定 ,1,1,6.0,https://movie.douban.com/subject/25887262/
中国高考 ,1,1,6.0,https://movie.douban.com/subject/4032787/
空中游欧陆 第一季 ,1,1,6.0,https://movie.douban.com/subject/25742235/
我不是坏女孩 ,2,1,6.0,https://movie.douban.com/subject/1303047/
くノ一忍法帖 忍者月影抄,1,1,6.0,https://movie.douban.com/subject/3191138/
残酷　黒薔薇私刑 ,1,1,6.0,https://movie.douban.com/subject/2134286/
黑暗中伸出的手 ,4,3,6.0,https://movie.douban.com/subject/20514917/
融雪 ,2,2,7.0,https://movie.douban.com/subject/3443084/
科学新发现：怎样才性感 ,1,1,6.0,https://movie.douban.com/subject/4158595/
大日本人,5,5,6.0,https://movie.douban.com/subject/2043156/
小姐好辣 ,2,2,6.0,https://movie.douban.com/subject/1305804/
变身怪医 ,1,1,6.0,https://movie.douban.com/subject/2161056/
肯尼迪：现代政治之父 ,1,1,6.0,https://movie.douban.com/subject/5385204/
胆量与实话 ,9,7,6.285714285714286,https://movie.douban.com/subject/1773102/
迷惑 ,8,8,8.0,https://movie.douban.com/subject/1303443/
我们无法改变世界，但我们想在柬埔寨建一所学校。 ,1,1,6.0,https://movie.douban.com/subject/5332272/
时空冒险 ,1,1,6.0,https://movie.douban.com/subject/24298647/
尤利西斯 ,1,1,6.0,https://movie.douban.com/subject/3275121/
都是戴茜惹的祸 ,2,2,7.0,https://movie.douban.com/subject/1308997/
日落之后 ,2,2,5.0,https://movie.douban.com/subject/1308824/
周末夜现场25周年特辑 ,2,2,7.0,https://movie.douban.com/subject/3417620/
DV·爱情·夏天 ,1,1,6.0,https://movie.douban.com/subject/6307446/
意象 ,2,1,6.0,https://movie.douban.com/subject/3885519/
彩色老安康,2,2,8.0,https://movie.douban.com/subject/25861802/
阿伽达与无限阅读 ,1,1,6.0,https://movie.douban.com/subject/4132294/
魔力大篷车 ,1,1,6.0,https://movie.douban.com/subject/2979905/
遗失的世界 ,2,1,6.0,https://movie.douban.com/subject/1296286/
爱人 ,1,1,6.0,https://movie.douban.com/subject/2255576/
早熟,11,10,5.8,https://movie.douban.com/subject/1329962/
涅槃：百乐门现场 ,1,1,6.0,https://movie.douban.com/subject/6859585/
摇滚世代 ,2,2,7.0,https://movie.douban.com/subject/1947722/
穆特：贝多芬与我 ,1,1,6.0,https://movie.douban.com/subject/1787244/
龙珠Z剧场版11：击倒超战士!! 胜利是属于我的 ,3,3,6.666666666666667,https://movie.douban.com/subject/3089224/
二冬,5,4,7.5,https://movie.douban.com/subject/3271274/
水的力量 ,1,1,6.0,https://movie.douban.com/subject/11442833/
性、毒品和摇滚乐 ,1,1,6.0,https://movie.douban.com/subject/3622373/
女人的倾倒 ,1,1,6.0,https://movie.douban.com/subject/5107222/
2003提雅斯多现场 ,1,1,6.0,https://movie.douban.com/subject/1875223/
变形金刚大电影 ,5,4,7.0,https://movie.douban.com/subject/1296109/
美好的一年 ,8,7,6.285714285714286,https://movie.douban.com/subject/1482101/
